9531,16
9547,16
9561,14
9578,17
9595,17
9612,17
9630,18
9647,17
9662,15
9679,17
9696,17
9711,15
9728,17
9745,17
9762,17
9774,12
9786,12
9799,13
9819,20
9835,16
9849,14
9864,15
9882,18
9896,14
9914,18
9932,18
9946,14
9962,16
9978,16
9994,16
10010,16
10027,17
10042,15
10060,18
10077,17
10094,17
10106,12
10124,18
10136,12
10146,10
10164,18
10180,16
10194,14
10209,15
10223,14
10238,15
10256,18
10272,16
10284,12
10300,16
10318,18
10335,17
10349,14
10366,17
10380,14
10392,12
10407,15
10421,14
10439,18
10458,19
10474,16
10489,15
10507,18
10521,14
10535,14
10551,16
10568,17
10587,19
10605,18
10622,17
10638,16
10653,15
10669,16
10689,20
10707,18
10722,15
10739,17
10761,22
10775,14
10792,17
10803,11
10822,19
10839,17
10856,17
10871,15
10884,13
10900,16
10918,18
10937,19
10954,17
10967,13
10982,15
10998,16
11013,15
11030,17
11044,14
11060,16
11074,14
11087,13
11105,18
11124,19
11140,16
11153,13
11167,14
11181,14
11197,16
11214,17
11228,14
11244,16
11259,15
11278,19
11294,16
11309,15
11324,15
11343,19
11358,15
11375,17
11390,15
11407,17
11420,13
11438,18
11456,18
11471,15
11489,18
11506,17
11523,17
11539,16
11556,17
11572,16
11588,16
11602,14
11619,17
11636,17
11653,17
11669,16
11684,15
11703,19
11717,14
11735,18
11753,18
11772,19
11790,18
11805,15
11821,16
11839,18
11856,17
11873,17
11884,11
11903,19
11920,17
11934,14
11949,15
11961,12
11975,14
11988,13
12002,14
12019,17
12036,17
12051,15
12065,14
12081,16
12096,15
12112,16
12130,18
12147,17
12163,16
12176,13
12191,15
12207,16
12220,13
12237,17
12254,17
12268,14
12284,16
12300,16
12318,18
12334,16
12347,13
12363,16
12378,15
12395,17
12409,14
12421,12
12435,14
12451,16
12467,16
12486,19
12501,15
12518,17
12533,15
12547,14
12561,14
12578,17
12592,14
12611,19
12630,19
12646,16
12662,16
12678,16
12693,15
12713,20
12730,17
12750,20
12763,13
12779,16
12790,11
12809,19
12827,18
12844,17
12859,15
12877,18
12895,18
12910,15
12927,17
12939,12
12956,17
12972,16
12988,16
13005,17
13019,14
13035,16
13049,14
13061,12
13080,19
13098,18
13113,15
13127,14
13144,17
13160,16
13177,17
13192,15
13207,15
13222,15
13240,18
13257,17
13271,14
13285,14
13303,18
13320,17
13336,16
13351,15
13366,15
13384,18
13399,15
13411,12
13430,19
13445,15
13464,19
13482,18
13498,16
13515,17
13534,19
13550,16
13568,18
13585,17
13603,18
13615,12
13630,15
13647,17
13665,18
13682,17
13697,15
13714,17
13732,18
13745,13
13760,15
13777,17
13792,15
13809,17
13825,16
13842,17
13856,14
13870,14
13887,17
13902,15
13920,18
13935,15
13952,17
13968,16
13983,15
13997,14
14014,17
14030,16
14045,15
14057,12
14074,17
14090,16
14106,16
14122,16
14138,16
14152,14
14168,16
14185,17
14199,14
14212,13
14231,19
14247,16
14259,12
14274,15
14293,19
14311,18
14327,16
14344,17
14359,15
14379,20
14397,18
14415,18
14432,17
14448,16
14461,13
14478,17
14494,16
14507,13
14522,15
14534,12
14549,15
14562,13
14577,15
14588,11
14605,17
14622,17
14638,16
14651,13
14669,18
14686,17
14702,16
14717,15
14734,17
14751,17
14766,15
14779,13
14796,17
14813,17
14830,17
14848,18
14865,17
14877,12
14893,16
14907,14
14922,15
14938,16
14956,18
14975,19
14993,18
15006,13
15022,16
15037,15
15052,15
15069,17
15084,15
15100,16
15117,17
15134,17
15148,14
15165,17
15180,15
15195,15
15210,15
15228,18
15246,18
15263,17
15276,13
15293,17
15309,16
15324,15
15343,19
15360,17
15376,16
15393,17
15408,15
15425,17
15439,14
15456,17
15472,16
15489,17
15501,12
15518,17
15533,15
15547,14
15562,15
15581,19
15597,16
15615,18
15631,16
15649,18
15667,18
15683,16
15697,14
15711,14
15727,16
15742,15
15757,15
15774,17
15789,15
15806,17
15824,18
15842,18
15860,18
15874,14
15888,14
15907,19
15921,14
15937,16
15953,16
15970,17
15986,16
16002,16
16017,15
16032,15
16048,16
16064,16
16079,15
16094,15
16108,14
16120,12
16138,18
16154,16
16170,16
16188,18
16206,18
16217,11
16237,20
16250,13
16267,17
16285,18
16297,12
16310,13
16325,15
16345,20
16357,12
16374,17
16391,17
16406,15
16422,16
16434,12
16449,15
16468,19
16482,14
16501,19
16514,13
16529,15
16547,18
16563,16
16581,18
16594,13
16609,15
16628,19
16646,18
16663,17
16681,18
16696,15
16712,16
16727,15
16741,14
16756,15
16771,15
16786,15
16802,16
16816,14
16831,15
16848,17
16864,16
16880,16
16896,16
16912,16
16929,17
16944,15
16960,16
16977,17
16994,17
17009,15
17026,17
17042,16
17058,16
17075,17
17087,12
17102,15
17120,18
17133,13
17146,13
17162,16
17177,15
17192,15
17206,14
17222,16
17238,16
17254,16
17268,14
17285,17
17300,15
17315,15
17331,16
17347,16
17363,16
17381,18
17396,15
17412,16
17427,15
17441,14
17477,36
17522,45
17572,50
17616,44
17669,53
17718,49
17765,47
17814,49
17865,51
17914,49
17961,47
18008,47
18054,46
18104,50
18153,49
18199,46
18253,54
18299,46
18348,49
18396,48
18442,46
18493,51
18545,52
18592,47
18637,45
18688,51
18734,46
18783,49
18837,54
18884,47
18932,48
18987,55
19033,46
19078,45
19126,48
19175,49
19226,51
19273,47
19324,51
19369,45
19420,51
19469,49
19514,45
19557,43
19601,44
19645,44
19685,40
19735,50
19783,48
19835,52
19881,46
19929,48
19978,49
20029,51
20077,48
20128,51
20182,54
20234,52
20284,50
20332,48
20377,45
20422,45
20466,44
20514,48
20561,47
20611,50
20657,46
20702,45
20746,44
20795,49
20842,47
20890,48
20942,52
20990,48
21037,47
21085,48
21127,42
21180,53
21225,45
21272,47
21318,46
21366,48
21417,51
21462,45
21511,49
21554,43
21601,47
21645,44
21689,44
21734,45
21781,47
21833,52
21883,50
21929,46
21977,48
22025,48
22070,45
22118,48
22166,48
22213,47
22265,52
22315,50
22363,48
22417,54
22469,52
22514,45
22562,48
22608,46
22655,47
22704,49
22755,51
22805,50
22848,43
22901,53
22950,49
22999,49
23050,51
23096,46
23143,47
23197,54
23241,44
23293,52
23340,47
23384,44
23425,41
23475,50
23523,48
23568,45
23620,52
23672,52
23719,47
23766,47
23809,43
23858,49
23903,45
23953,50
24005,52
24056,51
24105,49
24153,48
24201,48
24251,50
24297,46
24344,47
24388,44
24438,50
24487,49
24534,47
24588,54
24638,50
24689,51
24741,52
24785,44
24836,51
24884,48
24937,53
24987,50
25035,48
25081,46
25132,51
25181,49
25232,51
25280,48
25327,47
25375,48
25417,42
25462,45
25511,49
25556,45
25600,44
25644,44
25695,51
25742,47
25795,53
25841,46
25888,47
25933,45
25976,43
26026,50
26076,50
26126,50
26176,50
26223,47
26269,46
26317,48
26361,44
26408,47
26457,49
26503,46
26550,47
26601,51
26647,46
26695,48
26741,46
26789,48
26840,51
26888,48
26935,47
26985,50
27039,54
27090,51
27136,46
27184,48
27230,46
27275,45
27320,45
27368,48
27423,55
27477,54
27522,45
27567,45
27620,53
27667,47
27713,46
27753,40
27795,42
27841,46
27891,50
27939,48
27990,51
28039,49
28089,50
28135,46
28186,51
28230,44
28278,48
28320,42
28367,47
28414,47
28461,47
28511,50
28559,48
28610,51
28660,50
28706,46
28757,51
28803,46
28849,46
28895,46
28941,46
28985,44
29034,49
29083,49
29125,42
29173,48
29219,46
29274,55
29327,53
29371,44
29419,48
29464,45
29513,49
29558,45
29610,52
29655,45
29698,43
29748,50
29799,51
29844,45
29893,49
29941,48
29990,49
30035,45
30083,48
30132,49
30178,46
30224,46
30275,51
30325,50
30372,47
30422,50
30471,49
30520,49
30567,47
30615,48
30664,49
30708,44
30753,45
30800,47
30846,46
30899,53
30948,49
30987,39
31030,43
31081,51
31130,49
31175,45
31224,49
31268,44
31321,53
31376,55
31417,41
31462,45
31510,48
31558,48
31610,52
31657,47
31706,49
31755,49
31804,49
31853,49
31902,49
31952,50
32003,51
32051,48
32103,52
32147,44
32193,46
32243,50
32291,48
32339,48
32388,49
32436,48
32484,48
32537,53
32585,48
32637,52
32684,47
32730,46
32775,45
32825,50
32876,51
32925,49
32969,44
33019,50
33065,46
33106,41
33148,42
33201,53
33249,48
33294,45
33337,43
33385,48
33433,48
33476,43
33520,44
33572,52
33616,44
33667,51
33717,50
33766,49
33815,49
33867,52
33915,48
33961,46
34011,50
34057,46
34106,49
34153,47
34196,43
34247,51
34287,40
34333,46
34383,50
34431,48
34482,51
34525,43
34574,49
34620,46
34669,49
34714,45
34757,43
34810,53
34860,50
34905,45
34951,46
35002,51
35050,48
35100,50
35145,45
35193,48
35241,48
35293,52
35340,47
35389,49
35432,43
35484,52
35539,55
35583,44
35629,46
35680,51
35724,44
35772,48
35822,50
35868,46
35914,46
35959,45
36011,52
36058,47
36101,43
36147,46
36197,50
36247,50
36294,47
36341,47
36395,54
36447,52
36499,52
36544,45
36597,53
36642,45
36689,47
36732,43
36777,45
36829,52
36872,43
36923,51
36972,49
37021,49
37070,49
37118,48
37162,44
37211,49
37263,52
37305,42
37350,45
37397,47
37444,47
37495,51
37541,46
37586,45
37635,49
37685,50
37729,44
37780,51
37830,50
37874,44
37919,45
37968,49
38016,48
38064,48
38115,51
38162,47
38210,48
38259,49
38301,42
38348,47
38398,50
38443,45
38487,44
38535,48
38575,40
38612,37
38662,50
38711,49
38760,49
38811,51
38857,46
38904,47
38951,47
39004,53
39050,46
39099,49
39148,49
39192,44
39236,44
39287,51
39337,50
39384,47
39438,54
39486,48
39531,45
39578,47
39626,48
39669,43
39715,46
39755,40
39807,52
39855,48
39903,48
39951,48
39994,43
40041,47
40085,44
40136,51
40183,47
40234,51
40286,52
40338,52
40386,48
40438,52
40479,41
40531,52
40582,51
40632,50
40676,44
40720,44
40769,49
40815,46
40864,49
40909,45
40962,53
41009,47
41053,44
41102,49
41151,49
41200,49
41250,50
41298,48
41345,47
41398,53
41445,47
41491,46
41540,49
41590,50
41635,45
41679,44
41727,48
41777,50
41823,46
41873,50
41921,48
41970,49
42020,50
42072,52
42121,49
42167,46
42220,53
42269,49
42318,49
42357,39
42404,47
42450,46
42502,52
42551,49
42597,46
42647,50
42696,49
42746,50
42794,48
42842,48
42888,46
42931,43
42983,52
43031,48
43078,47
43122,44
43166,44
43221,55
43264,43
43310,46
43357,47
43397,40
43439,42
43490,51
43545,55
43597,52
43641,44
43688,47
43738,50
43784,46
43833,49
43879,46
43922,43
43970,48
44025,55
44074,49
44122,48
44170,48
44213,43
44266,53
44310,44
44360,50
44408,48
44450,42
44504,54
44555,51
44601,46
44650,49
44699,49
44743,44
44793,50
44846,53
44892,46
44934,42
44981,47
45035,54
45083,48
45129,46
45178,49
45224,46
45266,42
45313,47
45366,53
45412,46
45457,45
45505,48
45554,49
45600,46
45649,49
45693,44
45741,48
45790,49
45837,47
45885,48
45933,48
45978,45
46029,51
46080,51
46126,46
46175,49
46218,43
46266,48
46314,48
46360,46
46404,44
46455,51
46503,48
46556,53
46605,49
46651,46
46701,50
46743,42
46788,45
46835,47
46884,49
46930,46
46981,51
47027,46
47076,49
47124,48
47172,48
47221,49
47266,45
47312,46
47358,46
47406,48
47457,51
47493,36
47544,51
47587,43
47630,43
47671,41
47716,45
47765,49
47813,48
47865,52
47915,50
47962,47
48009,47
48057,48
48100,43
48148,48
48196,48
48246,50
48298,52
48342,44
48390,48
48440,50
48483,43
48527,44
48576,49
48625,49
48677,52
48725,48
48775,50
48821,46
48873,52
48915,42
48963,48
49008,45
49056,48
49107,51
49160,53
49204,44
49255,51
49304,49
49350,46
49396,46
49449,53
49499,50
49546,47
49594,48
49642,48
49685,43
49735,50
49775,40
49824,49
49870,46
49920,50
49965,45
50012,47
50055,43
50104,49
50152,48
50199,47
50251,52
50298,47
50348,50
50393,45
50443,50
50490,47
50539,49
50589,50
50642,53
50680,38
50724,44
50774,50
50819,45
50865,46
50914,49
50960,46
51012,52
51062,50
51107,45
51149,42
51199,50
51245,46
51292,47
51342,50
51394,52
51441,47
51488,47
51530,42
51581,51
51625,44
51675,50
51716,41
51759,43
51812,53
51860,48
51907,47
51958,51
52003,45
52049,46
52098,49
52141,43
52189,48
52240,51
52290,50
52336,46
52390,54
52437,47
52482,45
52530,48
52579,49
52624,45
52670,46
52721,51
52775,54
52820,45
52865,45
52913,48
52958,45
53003,45
53051,48
53098,47
53147,49
53191,44
53241,50
53290,49
53339,49
53387,48
53434,47
53482,48
53527,45
53572,45
53620,48
53667,47
53715,48
53765,50
53811,46
53856,45
53908,52
53957,49
54007,50
54059,52
54106,47
54156,50
54206,50
54252,46
54301,49
54349,48
54390,41
54441,51
54494,53
54540,46
54590,50
54639,49
54686,47
54726,40
54775,49
54820,45
54864,44
54905,41
54959,54
55008,49
55053,45
55101,48
55149,48
55196,47
55241,45
55289,48
55337,48
55380,43
55430,50
55477,47
55527,50
55576,49
55626,50
55674,48
55725,51
55770,45
55820,50
55870,50
55918,48
55967,49
56017,50
56066,49
56118,52
56167,49
56212,45
56256,44
56304,48
56347,43
56395,48
56448,53
56498,50
56543,45
56594,51
56641,47
56688,47
56732,44
56783,51
56833,50
56880,47
56921,41
56971,50
57022,51
57068,46
57118,50
57167,49
57217,50
57262,45
57303,41
57354,51
57402,48
57444,42
57493,49
57538,45
57587,49
57638,51
57687,49
57738,51
57783,45
57833,50
57886,53
57935,49
57987,52
58037,50
58084,47
58137,53
58187,50
58230,43
58277,47
58322,45
58372,50
58418,46
58460,42
58501,41
58548,47
58597,49
58647,50
58700,53
58740,40
58787,47
58834,47
58881,47
58932,51
58976,44
59028,52
59078,50
59120,42
59167,47
59212,45
59261,49
59311,50
59354,43
59400,46
59445,45
59488,43
59538,50
59592,54
59641,49
59690,49
59739,49
59786,47
59839,53
59891,52
59937,46
59983,46
60029,46
60072,43
60121,49
60171,50
60216,45
60267,51
60321,54
60368,47
60411,43
60457,46
60506,49
60555,49
60596,41
60645,49
60690,45
60739,49
60788,49
60836,48
60887,51
60934,47
60982,48
61033,51
61074,41
61116,42
61163,47
61211,48
61257,46
61302,45
61347,45
61395,48
61445,50
61496,51
61537,41
61584,47
61635,51
61681,46
61726,45
61778,52
61826,48
61874,48
61920,46
61967,47
62019,52
62067,48
62107,40
62148,41
62193,45
62244,51
62290,46
62336,46
62383,47
62429,46
62477,48
62523,46
62569,46
62615,46
62662,47
62711,49
62757,46
62808,51
62854,46
62899,45
62946,47
62996,50
63038,42
63087,49
63137,50
63177,40
63228,51
63275,47
63324,49
63372,48
63419,47
63464,45
63505,41
63555,50
63598,43
63647,49
63696,49
63740,44
63786,46
63830,44
63881,51
63926,45
63974,48
64024,50
64069,45
64118,49
64164,46
64212,48
64262,50
64312,50
64355,43
64400,45
64448,48
64494,46
64539,45
64591,52
64641,50
64681,40
64732,51
64782,50
64828,46
64878,50
64925,47
64972,47
65024,52
65066,42
65116,50
65168,52
65213,45
65264,51
65315,51
65372,57
65420,48
65460,40
65511,51
65553,42
65604,51
65655,51
65702,47
65744,42
65791,47
65843,52
65892,49
65937,45
65989,52
66033,44
66077,44
66128,51
66176,48
66224,48
66273,49
66323,50
66371,48
66411,40
66458,47
66504,46
66558,54
66606,48
66650,44
66701,51
66749,48
66799,50
66848,49
66895,47
66938,43
66988,50
67035,47
67079,44
67125,46
67174,49
67219,45
67270,51
67314,44
67363,49
67414,51
67460,46
67512,52
67559,47
67608,49
67660,52
67706,46
67755,49
67807,52
67856,49
67899,43
67953,54
67999,46
68044,45
68087,43
68130,43
68169,39
68224,55
68272,48
68320,48
68371,51
68425,54
68474,49
68518,44
68567,49
68612,45
68664,52
68711,47
68761,50
68810,49
68854,44
68901,47
68953,52
68996,43
69047,51
69093,46
69138,45
69187,49
69233,46
69282,49
69329,47
69375,46
69427,52
69476,49
69524,48
69569,45
69618,49
69663,45
69710,47
69758,48
69803,45
69850,47
69897,47
69948,51
69998,50
70044,46
70095,51
70145,50
70194,49
70240,46
70286,46
70334,48
70379,45
70425,46
70477,52
70526,49
70575,49
70625,50
70668,43
70715,47
70764,49
70811,47
70864,53
70912,48
70956,44
71007,51
71060,53
71108,48
71150,42
71200,50
71250,50
71295,45
71339,44
71387,48
71434,47
71481,47
71524,43
71571,47
71618,47
71668,50
71718,50
71766,48
71812,46
71861,49
71910,49
71953,43
71999,46
72043,44
72090,47
72136,46
72187,51
72237,50
72285,48
72333,48
72380,47
72429,49
72477,48
72525,48
72573,48
72621,48
72672,51
72720,48
72767,47
72815,48
72865,50
72915,50
72966,51
73012,46
73052,40
73100,48
73148,48
73194,46
73246,52
73290,44
73327,37
73377,50
73425,48
73475,50
73523,48
73564,41
73608,44
73651,43
73694,43
73740,46
73792,52
73842,50
73890,48
73942,52
73986,44
74035,49
74084,49
74132,48
74177,45
74216,39
74270,54
74316,46
74362,46
74405,43
74458,53
74505,47
74553,48
74608,55
74655,47
74702,47
74751,49
74799,48
74852,53
74902,50
74945,43
74991,46
75047,56
75092,45
75145,53
75192,47
75237,45
75288,51
75339,51
75388,49
75438,50
75487,49
75531,44
75577,46
75624,47
75672,48
75722,50
75763,41
75810,47
75861,51
75917,56
75960,43
76011,51
76056,45
76109,53
76161,52
76210,49
76257,47
76300,43
76354,54
76398,44
76448,50
76504,56
76552,48
76601,49
76650,49
76699,49
76746,47
76793,47
76839,46
76883,44
76937,54
76983,46
77033,50
77086,53
77134,48
77181,47
77231,50
77278,47
77330,52
77380,50
77431,51
77480,49
77533,53
77581,48
77628,47
77679,51
77725,46
77768,43
77819,51
77862,43
77906,44
77955,49
78002,47
78049,47
78093,44
78139,46
78186,47
78231,45
78276,45
78321,45
78367,46
78420,53
78466,46
78510,44
78558,48
78604,46
78653,49
78701,48
78753,52
78799,46
78851,52
78898,47
78948,50
78997,49
79048,51
79096,48
79141,45
79190,49
79237,47
79289,52
79336,47
79388,52
79436,48
79483,47
79533,50
79584,51
79632,48
79680,48
79727,47
79772,45
79822,50
79873,51
79918,45
79970,52
80020,50
80066,46
80110,44
80155,45
80205,50
80254,49
80301,47
80349,48
80391,42
80434,43
80482,48
80528,46
80574,46
80621,47
80675,54
80723,48
80774,51
80822,48
80873,51
80917,44
80964,47
81017,53
81068,51
81119,51
81168,49
81213,45
81262,49
81312,50
81353,41
81407,54
81460,53
81510,50
81561,51
81610,49
81659,49
81709,50
81748,39
81798,50
81850,52
81901,51
81945,44
81995,50
82040,45
82091,51
82142,51
82187,45
82229,42
82278,49
82316,38
82359,43
82410,51
82456,46
82501,45
82550,49
82596,46
82648,52
82690,42
82739,49
82785,46
82832,47
82876,44
82920,44
82966,46
83008,42
83054,46
83100,46
83149,49
83199,50
83249,50
83298,49
83345,47
83391,46
83432,41
83483,51
83528,45
83577,49
83625,48
83670,45
83718,48
83764,46
83805,41
83850,45
83904,54
83958,54
84008,50
84054,46
84106,52
84151,45
84200,49
84249,49
84298,49
84347,49
84387,40
84438,51
84483,45
84532,49
84582,50
84627,45
84683,56
84727,44
84771,44
84812,41
84861,49
84906,45
84954,48
85002,48
85056,54
85103,47
85151,48
85201,50
85249,48
85297,48
85344,47
85387,43
85435,48
85481,46
85527,46
85577,50
85623,46
85669,46
85716,47
85759,43
85805,46
85851,46
85895,44
85941,46
85995,54
86040,45
86090,50
86139,49
86186,47
86231,45
86285,54
86335,50
86385,50
86431,46
86483,52
86523,40
86575,52
86621,46
86674,53
86724,50
86771,47
86814,43
86865,51
86911,46
86960,49
87002,42
87053,51
87103,50
87155,52
87204,49
87251,47
87298,47
87344,46
87391,47
87437,46
87482,45
87530,48
87580,50
87627,47
87674,47
87724,50
87772,48
87820,48
87864,44
87914,50
87964,50
88008,44
88055,47
88105,50
88157,52
88203,46
88248,45
88291,43
88343,52
88388,45
88439,51
88490,51
88540,50
88584,44
88633,49
88681,48
88732,51
88776,44
88819,43
88867,48
88906,39
88952,46
89003,51
89048,45
89099,51
89150,51
89200,50
89246,46
89292,46
89340,48
89391,51
89439,48
89482,43
89531,49
89578,47
89632,54
89679,47
89731,52
89774,43
89822,48
89864,42
89911,47
89961,50
90008,47
90057,49
90104,47
90152,48
90197,45
90250,53
90292,42
90346,54
90393,47
90441,48
90492,51
90538,46
90581,43
90629,48
90677,48
90729,52
90776,47
90828,52
90872,44
90919,47
90965,46
91009,44
91053,44
91093,40
91139,46
91183,44
91235,52
91284,49
91332,48
91386,54
91432,46
91481,49
91527,46
91580,53
91628,48
91676,48
91723,47
91772,49
91817,45
91870,53
91922,52
91965,43
92011,46
92061,50
92106,45
92153,47
92203,50
92249,46
92304,55
92352,48
92398,46
92448,50
92492,44
92537,45
92586,49
92636,50
92688,52
92741,53
92791,50
92840,49
92889,49
92940,51
92987,47
93031,44
93079,48
93126,47
93174,48
93222,48
93273,51
93324,51
93376,52
93422,46
93466,44
93513,47
93561,48
93608,47
93654,46
93704,50
93753,49
93801,48
93850,49
93896,46
93945,49
93987,42
94033,46
94085,52
94135,50
94184,49
94234,50
94283,49
94334,51
94382,48
94428,46
94476,48
94528,52
94573,45
94621,48
94673,52
94724,51
94778,54
94819,41
94869,50
94914,45
94960,46
95008,48
95054,46
95099,45
95142,43
95186,44
95232,46
95281,49
95330,49
95379,49
95430,51
95476,46
95525,49
95573,48
95621,48
95674,53
95717,43
95764,47
95814,50
95858,44
95906,48
95953,47
96001,48
96047,46
96096,49
96141,45
96188,47
96237,49
96284,47
96333,49
96381,48
96428,47
96478,50
96521,43
96568,47
96612,44
96663,51
96712,49
96761,49
96809,48
96855,46
96897,42
96944,47
96987,43
97040,53
97085,45
97136,51
97186,50
97236,50
97277,41
97321,44
97371,50
97420,49
97468,48
97516,48
97560,44
97612,52
97658,46
97711,53
97761,50
97809,48
97856,47
97902,46
97947,45
97990,43
98037,47
98088,51
98137,49
98181,44
98230,49
98277,47
98325,48
98373,48
98417,44
98459,42
98510,51
98555,45
98606,51
98656,50
98706,50
98756,50
98805,49
98854,49
98902,48
98949,47
98999,50
99047,48
99092,45
99135,43
99177,42
99225,48
99266,41
99319,53
99372,53
99416,44
99471,55
99525,54
99575,50
99625,50
99668,43
99714,46
99765,51
99814,49
99859,45
99909,50
99961,52
100007,46
100046,39
100097,51
100144,47
100191,47
100239,48
100289,50
100338,49
100389,51
100436,47
100485,49
100534,49
100586,52
100631,45
100682,51
100733,51
100784,51
100828,44
100877,49
100926,49
100975,49
101021,46
101067,46
101115,48
101163,48
101215,52
101263,48
101311,48
101368,57
101418,50
101465,47
101516,51
101561,45
101609,48
101656,47
